Year,Month,SunSpots,PacificDecadalOscillation,GisTempData,ManuaLoaCo2,AtlanticMultidecalOscillation,ElninoSouthernOscillation,Globe,Land,Ocean,NH,Land,Ocean,SH,Land,Ocean,Trpcs,Land,Ocean,NoExt,Land,Ocean,SoExt,Land,Ocean,NoPol,Land,Ocean,SoPol,Land,Ocean,USA48,USA49,AUST
1882,11,84.4,-0.34,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,12,41.8,0.66,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,1,60.6,-0.97,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,2,46.9,-1.32,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,3,42.8,-1.4,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,4,82.1,-0.32,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,5,31.5,-0.67,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,6,76.3,-1.25,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,7,80.6,-2.82,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,8,46,-2.36,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,9,52.6,-1.75,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,10,83.8,-1.47,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,11,84.5,-1.07,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,12,75.9,-1.67,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,1,91.5,-1.77,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,2,86.9,-1.95,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,3,87.5,-1.42,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,4,76.1,-0.53,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,5,66.5,0.41,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,6,51.2,0.84,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,7,53.1,1.1,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,8,55.8,1,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,9,61.9,0.74,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,10,47.8,1.08,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,11,36.6,2.16,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,12,47.2,2.35,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,1,42.8,2.57,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,2,71.8,1.02,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,3,49.8,1.72,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,4,55,1.47,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,5,73,0.7,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,6,83.7,-0.41,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,7,66.5,-0.68,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,8,50,-0.06,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,9,39.6,-0.15,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,10,38.7,-0.05,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,11,30.9,-0.32,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,12,21.7,-0.34,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,1,29.9,-0.52,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,2,25.9,0.62,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,3,57.3,-0.48,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,4,43.7,0.35,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,5,30.7,-0.2,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,6,27.1,-1.17,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,7,30.3,-0.3,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,8,16.9,-0.39,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,9,21.4,-0.44,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,10,8.6,-1.3,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,11,0.3,-2.63,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,12,13,-1.79,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,1,10.3,-0.93,-0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,2,13.2,-1.41,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,3,4.2,-2.04,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,4,6.9,-1.49,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,5,20,-0.33,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,6,15.7,0.69,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,7,23.4,1.54,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,8,21.4,-0.87,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,9,7.4,-1.96,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,10,6.6,-1.33,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,11,6.9,-0.97,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,12,20.7,-1.07,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,1,12.7,-0.98,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,2,7.1,-0.11,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,3,7.8,0.1,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,4,5.1,0.02,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,5,7,1.48,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,6,7.1,1.68,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,7,3.1,1.78,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,8,2.8,1.13,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,9,8.8,1.04,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,10,2.1,0.6,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,11,10.7,0.76,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,12,6.7,0.47,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1,0.8,0.44,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,2,8.5,-0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,3,6.7,0.14,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,4,4.3,0.88,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,5,2.4,1.16,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,6,6.4,1.12,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,7,9.4,0.13,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,8,20.6,-1.02,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,9,6.5,-1.27,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,10,2.1,-0.42,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,11,0.2,1.34,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,12,6.7,-0.16,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1,5.3,-0.66,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,2,0.6,-1.09,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,3,5.1,-1.49,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,4,1.6,-1.1,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,5,4.8,-1.34,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,6,1.3,-3.41,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,7,11.6,-1.4,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,8,8.5,-0.99,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,9,17.2,0.83,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,10,11.2,-0.45,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,11,9.6,-1.04,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,12,7.8,-1.31,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1,13.5,-0.52,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,2,22.2,-0.8,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,3,10.4,-1.02,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,4,20.5,-0.48,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,5,41.1,0.87,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,6,48.3,1.01,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,7,58.8,1.13,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,8,33,0.64,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,9,53.8,0.3,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,10,51.5,0.89,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,11,41.9,0.03,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,12,32.5,-0.18,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,1,69.1,-1.15,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,2,75.6,-1.42,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,3,49.9,-0.96,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,4,69.6,-1.32,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,5,79.6,-2.76,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,6,76.3,-1.94,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,7,76.5,-1.65,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,8,101.4,-2.85,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,9,62.8,-2.46,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,10,70.5,-2.82,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,11,65.4,-2.36,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,12,78.6,-1.13,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,1,75,-0.51,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,2,73,-0.67,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,3,65.7,-0.93,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,4,88.1,-1.6,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,5,84.7,-2.45,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,6,89.9,-2.13,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,7,88.6,-2.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,8,129.2,-0.41,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,9,77.9,0.06,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,10,80,-0.54,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,11,75.1,-0.71,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,12,93.8,-1.49,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,1,83.2,-1.42,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,2,84.6,-2.17,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,3,52.3,-3.2,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,4,81.6,-3.15,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,5,101.2,-3.35,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,6,98.9,-2.75,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,7,106,-2.98,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,8,70.3,-1.91,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,9,65.9,-2.02,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,10,75.5,-2.56,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,11,56.6,-2.77,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,12,60,-1.17,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,1,63.3,-0.86,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,2,67.2,-0.64,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,3,61,-0.65,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,4,76.9,-1.13,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,5,67.5,-0.48,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,6,71.5,-0.74,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,7,47.8,0.43,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,8,68.9,-0.16,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,9,57.7,-1.34,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,10,67.9,-0.84,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,11,47.2,-1.23,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,12,70.7,-0.27,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,1,29,0.32,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,2,57.4,0.2,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,3,52,-0.17,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,4,43.8,-0.91,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,5,27.7,-1.32,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,6,49,-0.68,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,7,45,-0.32,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,8,27.2,-0.18,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,9,61.3,0.99,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,10,28.7,0.26,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,11,38,0.29,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,12,42.6,0.21,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,1,40.6,0.38,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,2,29.4,-0.29,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,3,29.1,-0.62,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,4,31,-0.06,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,5,20,0.67,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,6,11.3,0.8,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,7,27.6,0.57,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,8,21.8,0,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,9,48.1,-0.7,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,10,14.3,0.31,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,11,8.4,0.58,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,12,33.3,0.05,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,1,30.2,-0.08,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,2,36.4,-0.27,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,3,38.3,-0.42,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,4,14.5,0.21,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,5,25.8,-0.39,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,6,22.3,0.29,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,7,9,-0.36,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,8,31.4,0.43,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,9,34.8,0.29,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,10,34.4,0.27,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,11,30.9,0.55,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,12,12.6,0.6,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,1,19.5,0.08,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,2,9.2,-1.27,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,3,18.1,-0.75,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,4,14.2,-0.51,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,5,7.7,-1.07,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,6,20.5,-1.48,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,7,13.5,-0.14,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,8,2.9,0.32,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,9,8.4,0.35,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,10,13,-0.37,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,11,7.8,0.3,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,12,10.5,0.32,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,1,9.4,0.81,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,2,13.6,0.2,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,3,8.6,0.61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,4,16,1.85,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,5,15.2,1.49,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,6,12.1,1.23,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,7,8.3,1.07,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,8,4.3,1.15,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,9,8.3,-0.4,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,10,12.9,0.08,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,11,4.5,0.57,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,12,0.3,1.02,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,1,0.2,1.13,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,2,2.4,0.65,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,3,4.5,-0.33,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,4,0,-0.45,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,5,10.2,-0.99,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,6,5.8,-0.84,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,7,0.7,-1.33,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,8,1,-0.73,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,9,0.6,-0.07,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,10,3.7,0.25,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,11,3.8,-0.08,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,12,0,0.56,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,1,5.5,1.37,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,2,0,0.53,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,3,12.4,0.4,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,4,0,0.64,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,5,2.8,1.36,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,1.4,2.33,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,0.9,3.04,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,2.3,1.81,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,9,7.6,0.89,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,10,16.3,1.11,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,11,10.3,0.74,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,12,1.1,0.44,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,1,8.3,-0.04,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,2,17,0.1,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,3,13.5,-0.19,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,4,26.1,-1.08,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,5,14.6,-0.37,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,6,16.3,0.04,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,7,27.9,1.49,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,8,28.8,1.35,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,9,11.1,0.54,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,10,38.9,0.72,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,11,44.5,0.22,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,12,45.6,0.6,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,1,31.6,1.41,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,2,24.5,0.54,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,3,37.2,0.72,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,4,43,0.07,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,5,39.5,0.47,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,6,41.9,-0.07,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,7,50.6,0.05,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,8,58.2,1.64,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,9,30.1,2.24,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,10,54.2,1.8,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,11,38,1.93,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,12,54.6,3.12,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,1,54.8,2.75,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,2,85.8,1.71,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,3,56.5,1.04,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,4,39.3,2.05,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,5,48,1.31,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,6,49,1.56,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,7,73,2.31,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,8,58.8,2.41,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,9,55,2.1,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,10,78.7,-0.41,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,11,107.2,0.74,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,12,55.5,-0.98,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,1,45.5,1.36,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,2,31.3,1.26,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,3,64.5,0.5,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,4,55.3,0.43,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,5,57.7,1.45,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,6,63.2,0.93,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,7,103.6,1.35,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,8,47.7,0.94,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
