2009.3333,-0.073
2009.4167,0.109
2009.5,0.216
2009.5833,0.141
2009.6667,0.045
2009.75,0.152
2009.8333,0.057
2009.9167,0.07
2010,0.028
2010.0833,0.165
2010.1667,0.275
2010.25,0.414
2010.3333,0.447
2010.4167,0.435
2010.5,0.438
2010.5833,0.513
2010.6667,0.437
2010.75,0.312
2010.8333,0.223
2010.9167,0.196
2011,0.132
2011.0833,0.096
2011.1667,0.043
2011.25,0.08
2011.3333,0.14
2011.4167,0.166
2011.5,0.079
2011.5833,0.135
2011.6667,0.132
2011.75,0.05
2011.8333,-0.083
2011.9167,-0.057
2012,-0.077
2012.0833,-0.008
2012.1667,0.013
2012.25,0.068
2012.3333,0.152
2012.4167,0.288
2012.5,0.363
2012.5833,0.419
2012.6667,0.436
2012.75,0.317
2012.8333,0.152
2012.9167,0.128
2013,0.116
2013.0833,0.103
2013.1667,0.146
2013.25,0.124
2013.3333,0.088
2013.4167,0.034
2013.5,0.178
2013.5833,0.182
2013.6667,0.242
2013.75,0.334
2013.8333,0.116
2013.9167,0.024
2014,-0.075
2014.0833,-0.055
2014.1667,-0.094
2014.25,-0.107
2014.3333,-0.014
2014.4167,0.049
2014.5,0.209
2014.5833,0.322
2014.6667,0.297
2014.75,0.279
2014.8333,0.052
2014.9167,0.046
2015,-0.021
2015.0833,-0.017
2015.1667,-0.142
2015.25,-0.084
2015.3333,0.032
2015.4167,0.016
2015.5,0.119
2015.5833,0.165
2015.6667,0.287
2015.75,0.311
2015.8333,0.173
2015.9167,0.216
2016,0.218
2016.0833,0.143
2016.1667,0.175
2016.25,0.164
2016.3333,0.331
2016.4167,0.396
2016.5,0.419
2016.5833,0.443
2016.6667,0.445
2016.75,0.367
2016.8333,0.377
2016.9167,0.322
2017,0.212
2017.0833,0.214
2017.1667,0.154
2017.25,0.269
2017.3333,0.301
2017.4167,0.295
2017.5,0.289
2017.5833,0.297
2017.6667,0.337
2017.75,0.42
2017.8333,0.338
2017.9167,0.351
2018,0.159
2018.0833,0.049
2018.1667,0.118
2018.25,0.05
2018.3333,-0.014
2018.4167,-0.024
2018.5,0.004
2018.5833,0.099
2018.6667,0.149
2018.75,0.13
2018.8333,-0.134
2018.9167,-0.073
2019,-0.028
2019.0833,0.067
2019.1667,0.108
2019.25,0.11
2019.3333,0.074
